,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
29602,247530.0,2,1,2,26,-1,-1,-1,-1,-1,-1,-1073.0,707.0,19291.0,14887.0,-56.0,-103.0,4820.0,6361.0,780.0,0.0,365.0,135.0,0
29603,20921.0,2,2,2,29,0,0,0,0,0,0,14651.0,24094.0,13272.0,20366.0,15280.0,19151.0,660.0,680.0,2133.0,1634.0,1857.0,2753.0,0
29604,226988.0,2,2,1,48,-1,-1,-1,-1,-1,-1,3626.0,841.0,928.0,115.0,2764.0,12932.0,1714.0,673.0,2622.0,262.0,5030.0,1964.0,0
29605,47287.0,2,2,1,29,0,0,0,0,0,0,48968.0,54044.0,71898.0,28834.0,55645.0,44514.0,0.0,984.0,521.0,2798.0,1516.0,0.0,0
29606,163842.0,2,1,2,31,-2,-1,-2,-2,-2,-1,562.0,1326.0,3230.0,393.0,-236.0,11952.0,320.0,583.0,0.0,2606.0,1471.0,2184.0,0
29607,41013.0,2,1,2,26,1,-1,-1,-1,-2,-2,46514.0,34258.0,-424.0,-696.0,-1129.0,14.0,18201.0,1301.0,456.0,49.0,98.0,280.0,0
29608,50120.0,1,2,1,43,1,2,0,0,0,0,54976.0,41444.0,95789.0,41173.0,39494.0,53860.0,1299.0,1808.0,1802.0,1744.0,2529.0,1475.0,0
29609,227215.0,2,2,2,31,-1,-1,-1,-1,-1,-1,3434.0,-312.0,1741.0,2519.0,1895.0,2300.0,45.0,329.0,13.0,0.0,1456.0,0.0,0
29610,395486.0,2,1,1,42,-2,-2,-2,-2,-2,-2,7572.0,24205.0,10358.0,19927.0,4630.0,17462.0,3777.0,9543.0,6875.0,6861.0,4153.0,6567.0,0
29611,48849.0,2,2,1,46,1,-1,-1,-1,-1,-1,6877.0,14476.0,-681.0,-294.0,184.0,-72.0,970.0,0.0,0.0,73.0,171.0,175.0,0
29612,215636.0,2,1,2,26,-1,-1,-1,-1,-1,-1,11402.0,4401.0,11033.0,13200.0,-308.0,-1141.0,5369.0,5983.0,896.0,258.0,58.0,578.0,0
29613,18522.0,2,2,2,25,2,2,2,2,2,2,24931.0,16164.0,19617.0,23453.0,16049.0,17537.0,905.0,815.0,0.0,0.0,144.0,375.0,1
29614,96069.0,2,2,1,41,0,0,0,0,0,0,75231.0,85931.0,89391.0,71732.0,112466.0,66309.0,5604.0,1987.0,1580.0,1786.0,4060.0,3020.0,0
29615,222849.0,2,2,1,27,0,0,0,0,0,0,307684.0,171160.0,137698.0,167662.0,162897.0,134751.0,7770.0,6412.0,5783.0,4547.0,4509.0,5514.0,1
29616,61661.0,2,2,2,29,0,0,0,0,0,0,100723.0,67713.0,53556.0,72860.0,65297.0,79797.0,2448.0,2091.0,2586.0,3406.0,1889.0,864.0,0
29617,87902.0,2,2,2,25,0,0,0,0,0,0,28965.0,50314.0,41165.0,22034.0,43276.0,43625.0,3896.0,2454.0,2923.0,1224.0,1551.0,791.0,0
29618,435474.0,2,2,1,43,0,0,0,0,0,0,28870.0,46545.0,49463.0,49847.0,18888.0,21296.0,3047.0,7524.0,8923.0,6140.0,6398.0,3590.0,0
29619,17502.0,2,1,2,21,-1,-1,0,0,0,0,7936.0,13511.0,15060.0,27869.0,14607.0,12581.0,3472.0,4302.0,4329.0,1661.0,926.0,1477.0,0
29620,77207.0,2,1,2,30,1,2,2,3,2,2,110811.0,54476.0,50438.0,50059.0,39420.0,55831.0,4171.0,53.0,0.0,14.0,28.0,0.0,0
29621,236760.0,2,2,1,46,-2,-2,-2,-2,-2,-2,1629.0,-2491.0,-3565.0,1697.0,-672.0,740.0,1435.0,0.0,811.0,0.0,0.0,383.0,0
29622,382693.0,2,1,2,29,-1,0,-1,0,0,0,7036.0,23375.0,13404.0,24493.0,46120.0,29616.0,5336.0,6344.0,5694.0,6021.0,6547.0,1929.0,0
29623,26745.0,2,2,1,50,2,2,2,2,2,2,43876.0,26452.0,47686.0,28485.0,22555.0,22811.0,628.0,957.0,5.0,435.0,146.0,0.0,1
29624,173391.0,2,1,1,38,-1,-1,-1,-1,-1,-2,4298.0,3673.0,3680.0,1873.0,3563.0,8421.0,345.0,644.0,326.0,0.0,188.0,169.0,0
29625,51320.0,2,2,1,27,2,2,2,2,2,2,29203.0,39436.0,46113.0,28145.0,39724.0,36688.0,3777.0,1476.0,130.0,1919.0,1963.0,1894.0,1
29626,405109.0,2,2,1,44,0,0,0,0,0,0,10246.0,18527.0,2490.0,21675.0,28548.0,10535.0,1590.0,3766.0,2669.0,2134.0,3186.0,3677.0,0
29627,184153.0,2,2,1,34,0,0,0,0,0,0,75337.0,79133.0,93351.0,72874.0,82370.0,71250.0,7103.0,4032.0,2988.0,3134.0,7339.0,5041.0,0
29628,50438.0,2,2,2,27,0,0,0,0,0,0,45502.0,53748.0,61575.0,18608.0,20999.0,17837.0,4415.0,71.0,2807.0,1414.0,1498.0,463.0,0
29629,79339.0,2,2,2,29,0,2,2,2,2,2,61607.0,70744.0,53704.0,81680.0,61036.0,113241.0,2882.0,820.0,8.0,26406.0,211.0,0.0,0
29630,23302.0,2,2,2,26,0,0,0,0,0,0,23183.0,12761.0,13557.0,21534.0,41414.0,15486.0,2254.0,2042.0,3657.0,1094.0,1952.0,965.0,0
29631,48635.0,1,2,1,42,2,2,0,0,0,0,48324.0,46919.0,39324.0,22350.0,27606.0,27345.0,647.0,1725.0,1799.0,2957.0,1793.0,1195.0,0
29632,26337.0,2,2,2,30,0,0,0,0,0,0,13425.0,25722.0,37262.0,26108.0,6630.0,10269.0,2683.0,1470.0,0.0,390.0,0.0,512.0,0
29633,222485.0,2,2,1,43,1,-1,-1,-1,-1,-1,4251.0,-1191.0,3083.0,1319.0,2266.0,1285.0,146.0,675.0,913.0,0.0,337.0,348.0,0
29634,79796.0,2,2,2,29,2,0,2,2,2,2,85132.0,58954.0,34556.0,63574.0,52917.0,33920.0,3127.0,2386.0,1295.0,649.0,969.0,748.0,0
29635,186440.0,2,1,2,30,-1,-1,-1,-1,-1,-1,1016.0,2863.0,285.0,737.0,7249.0,116.0,107.0,2380.0,2518.0,1712.0,1930.0,1313.0,0
29636,295246.0,2,1,1,35,-2,-2,-2,-2,-2,-2,3344.0,810.0,13304.0,9431.0,11068.0,7593.0,5281.0,4268.0,5472.0,7732.0,2628.0,3517.0,0
29637,245083.0,2,2,2,26,1,2,0,0,0,0,87891.0,86701.0,149401.0,136334.0,131638.0,112111.0,256.0,1992.0,3536.0,7705.0,6530.0,4858.0,0
29638,402982.0,2,2,1,44,0,0,0,0,0,0,82612.0,58946.0,51074.0,76927.0,52348.0,69502.0,4503.0,2928.0,1461.0,2509.0,6096.0,416.0,0
29639,19629.0,2,2,2,23,1,2,0,0,0,0,4608.0,-1487.0,-526.0,4589.0,4673.0,20560.0,621.0,1365.0,158.0,48.0,902.0,0.0,0
29640,188763.0,2,2,1,31,0,0,0,0,0,2,132983.0,243432.0,184888.0,175752.0,173758.0,148308.0,7681.0,1501.0,3109.0,4504.0,221.0,198.0,0
29641,224070.0,2,2,1,36,1,-2,-2,-2,-1,-1,-1108.0,2318.0,-2595.0,1547.0,1426.0,7627.0,0.0,0.0,0.0,518.0,490.0,0.0,0
29642,51786.0,2,2,1,28,0,0,0,0,0,0,101535.0,87034.0,37626.0,39533.0,23935.0,17912.0,2585.0,1855.0,400.0,1781.0,1073.0,1099.0,0
29643,197772.0,2,2,1,43,-1,-1,-2,-2,-2,-2,139.0,474.0,-1541.0,1884.0,663.0,-347.0,174.0,523.0,0.0,177.0,0.0,365.0,0
29644,20781.0,2,2,2,30,-1,-1,0,0,0,0,16873.0,-549.0,19653.0,30932.0,32000.0,28688.0,1298.0,1175.0,3216.0,766.0,1022.0,521.0,0
29645,141206.0,2,2,1,41,-1,-1,-1,-1,-1,-1,1021.0,-425.0,15270.0,1018.0,-517.0,871.0,0.0,2206.0,1008.0,0.0,1486.0,757.0,0
29646,186174.0,2,2,1,34,-1,-1,-1,0,0,0,853.0,4937.0,15683.0,8441.0,11521.0,24186.0,1105.0,17959.0,1815.0,395.0,1752.0,3161.0,0
29647,34111.0,1,2,1,52,1,2,2,-2,-2,-2,11355.0,5398.0,587.0,-503.0,-157.0,878.0,5371.0,0.0,346.0,233.0,336.0,0.0,0
29648,355403.0,2,1,2,30,-2,-2,-2,-2,-1,-1,15694.0,18973.0,16204.0,23401.0,26895.0,35625.0,18180.0,19320.0,35682.0,43065.0,25485.0,13208.0,0
29649,190073.0,2,3,1,46,0,0,0,0,0,0,142243.0,147259.0,134351.0,104300.0,67001.0,78274.0,9287.0,6588.0,2476.0,1597.0,2297.0,3141.0,0
29650,170632.0,2,3,1,43,-1,-1,0,0,0,0,217.0,2885.0,13573.0,27389.0,20482.0,10358.0,0.0,2687.0,1374.0,95.0,1132.0,878.0,0
29651,241804.0,2,1,2,31,0,0,0,0,0,0,115500.0,149977.0,119311.0,134563.0,133577.0,100574.0,5562.0,4655.0,5431.0,9228.0,3157.0,5576.0,0
29652,156193.0,2,1,2,30,0,0,-1,-1,-1,-1,3945.0,1724.0,2257.0,-695.0,515.0,8184.0,465.0,1764.0,1587.0,1597.0,1865.0,2815.0,0
29653,53049.0,2,2,2,28,0,0,0,0,2,2,47784.0,45351.0,39326.0,13656.0,19757.0,10459.0,3362.0,948.0,134.0,0.0,30.0,102.0,0
29654,213618.0,2,2,2,31,2,2,0,0,0,0,150697.0,137170.0,155326.0,197665.0,102784.0,145709.0,3576.0,8100.0,7267.0,4072.0,3426.0,5150.0,1
29655,49898.0,2,1,2,25,1,2,2,2,2,2,31481.0,22841.0,992.0,2871.0,-556.0,899.0,226.0,198.0,0.0,0.0,0.0,0.0,0
29656,367934.0,2,2,1,42,-1,-1,-1,-1,-1,0,102824.0,20710.0,270.0,1553.0,65280.0,58425.0,13137.0,721.0,29710.0,124234.0,49062.0,4385.0,0
29657,219170.0,2,2,2,29,-1,-1,-1,0,0,-1,8308.0,10157.0,4833.0,11937.0,14896.0,706.0,10128.0,5105.0,332.0,8.0,61.0,0.0,0
29658,422718.0,2,2,1,44,0,0,0,0,0,0,28536.0,39474.0,16478.0,26025.0,28103.0,14050.0,2000.0,12637.0,2010.0,7597.0,13228.0,6430.0,0
29659,57033.0,2,2,1,58,0,0,0,0,0,0,45855.0,68906.0,20766.0,20708.0,29233.0,25424.0,1634.0,1672.0,1063.0,1027.0,838.0,1929.0,0
29660,80023.0,2,2,2,27,0,0,0,0,0,0,82618.0,71718.0,83501.0,44582.0,42665.0,27524.0,0.0,1320.0,3864.0,671.0,597.0,2124.0,0
29661,130627.0,1,2,2,29,1,2,2,2,2,2,90776.0,135547.0,146015.0,74339.0,31454.0,66666.0,8113.0,2703.0,775.0,0.0,0.0,0.0,0
29662,28167.0,1,2,1,43,0,0,2,2,2,-2,5557.0,7382.0,5384.0,10936.0,10960.0,219.0,2311.0,692.0,406.0,0.0,0.0,72.0,1
29663,203356.0,2,1,2,25,0,0,0,0,0,0,34676.0,34633.0,47953.0,21889.0,52989.0,44156.0,3421.0,3213.0,2992.0,1398.0,5885.0,4491.0,0
29664,361209.0,2,1,1,37,0,0,0,0,0,0,235901.0,168171.0,109906.0,142425.0,105298.0,119571.0,8933.0,10443.0,2958.0,9057.0,4589.0,5455.0,0
29665,53876.0,2,3,1,44,0,0,0,0,0,0,14238.0,19860.0,22570.0,12539.0,13472.0,23545.0,3310.0,2619.0,3018.0,2714.0,273.0,1641.0,0
29666,362464.0,2,1,2,27,0,0,0,0,0,0,331639.0,361919.0,237610.0,412801.0,128341.0,134227.0,11484.0,8360.0,5146.0,5531.0,12761.0,6334.0,0
29667,47388.0,2,1,2,21,1,-2,-2,-2,-2,-2,2148.0,-1078.0,-1667.0,-1289.0,2861.0,-1236.0,0.0,0.0,720.0,0.0,415.0,110.0,0
29668,214148.0,2,1,1,44,1,-2,-1,-1,-1,-2,735.0,1543.0,-739.0,1365.0,1512.0,-505.0,510.0,1007.0,823.0,0.0,430.0,0.0,0
29669,267093.0,2,1,1,32,-2,-2,-2,-2,-2,-1,13168.0,15945.0,12495.0,6441.0,16052.0,6625.0,9861.0,938.0,22850.0,18200.0,11340.0,2549.0,0
29670,381837.0,2,1,2,30,0,0,0,0,0,0,45465.0,33318.0,17458.0,41434.0,33130.0,14671.0,11777.0,10423.0,3802.0,9652.0,8983.0,6306.0,0
29671,156909.0,2,2,2,30,0,0,0,0,0,0,66327.0,84149.0,106771.0,71336.0,62300.0,58591.0,4914.0,5181.0,1156.0,2348.0,2361.0,1481.0,0
29672,22213.0,2,2,1,31,0,0,0,0,-1,-1,12376.0,10803.0,6918.0,12296.0,15204.0,-2728.0,1523.0,2065.0,264.0,201.0,0.0,211.0,0
29673,210389.0,2,2,1,43,0,0,-1,0,-1,-1,14590.0,9984.0,13394.0,8529.0,7104.0,1515.0,3232.0,1845.0,4684.0,2027.0,176.0,881.0,0
29674,208595.0,2,2,2,29,0,0,0,0,0,0,179929.0,160576.0,141083.0,96172.0,121041.0,91064.0,4432.0,6073.0,5286.0,5292.0,2700.0,5834.0,0
29675,325924.0,2,1,1,49,-2,-2,-2,-2,-1,-1,-1535.0,2817.0,9815.0,18794.0,7564.0,16711.0,4295.0,5085.0,7301.0,6008.0,6910.0,4013.0,0
29676,46341.0,2,2,1,41,1,-2,-2,-2,-2,-2,10694.0,-350.0,1070.0,2014.0,-2292.0,-878.0,0.0,722.0,0.0,67.0,0.0,0.0,0
29677,42294.0,2,2,1,40,0,0,0,0,0,0,18642.0,15126.0,49578.0,22155.0,3599.0,7216.0,2395.0,2371.0,459.0,436.0,101.0,0.0,0
29678,229743.0,2,2,2,27,0,0,0,0,0,0,14949.0,11410.0,10406.0,10094.0,13961.0,18857.0,4982.0,4356.0,2153.0,7824.0,6732.0,1051.0,0
29679,205257.0,2,1,1,28,-1,-1,-1,-1,-1,-1,496.0,607.0,1271.0,-242.0,-2979.0,242.0,1689.0,648.0,257.0,1404.0,310.0,187.0,0
29680,228101.0,2,2,1,43,-1,-1,-1,-1,-2,-2,1879.0,606.0,6139.0,592.0,1078.0,1429.0,7802.0,12898.0,0.0,353.0,0.0,62.0,0
29681,48029.0,2,2,2,24,1,2,2,2,2,2,53097.0,67038.0,34269.0,21843.0,30475.0,26161.0,468.0,0.0,3285.0,2449.0,1787.0,656.0,1
29682,29247.0,2,2,1,32,0,0,0,-1,-1,-1,42418.0,3052.0,8599.0,121.0,13172.0,9709.0,1235.0,480.0,0.0,392.0,0.0,0.0,0
29683,35599.0,1,2,2,30,0,0,0,0,0,0,21102.0,15275.0,9859.0,6770.0,10391.0,25417.0,1058.0,1692.0,0.0,525.0,1271.0,479.0,0
29684,71142.0,2,2,1,29,0,0,0,0,0,0,77968.0,33779.0,57791.0,44059.0,33388.0,19732.0,3016.0,2362.0,0.0,1821.0,1419.0,0.0,0
29685,260683.0,2,1,1,46,-2,-2,-2,-2,-2,-2,14229.0,13932.0,4293.0,-37.0,779.0,2041.0,4130.0,5063.0,1338.0,1343.0,1923.0,1755.0,0
29686,366533.0,2,2,1,46,-1,-1,-1,0,0,0,-303.0,-978.0,37687.0,21799.0,13079.0,35572.0,33217.0,14446.0,10737.0,11294.0,14971.0,5327.0,0
29687,364076.0,2,1,1,30,-2,-2,-1,-1,0,-1,2509.0,13200.0,13805.0,27718.0,20832.0,12012.0,36596.0,21444.0,23627.0,10579.0,11693.0,51284.0,0
29688,166450.0,2,1,1,41,-2,-2,-2,-2,-2,-1,-308.0,2020.0,674.0,559.0,1434.0,7054.0,844.0,4260.0,977.0,3917.0,8387.0,4024.0,0
29689,14187.0,2,2,1,53,0,0,0,0,0,0,35335.0,33116.0,9295.0,20067.0,32486.0,20462.0,3310.0,2576.0,474.0,467.0,1569.0,1050.0,0
29690,52580.0,1,3,1,51,0,0,0,2,2,2,40034.0,36583.0,35275.0,37500.0,32010.0,36783.0,4596.0,1687.0,283.0,406.0,468.0,382.0,1
29691,49623.0,2,2,2,29,0,0,0,0,0,0,25590.0,31648.0,55155.0,30112.0,18214.0,37483.0,4172.0,1507.0,1029.0,3428.0,932.0,2336.0,0
29692,19600.0,2,2,1,37,1,-1,2,2,-1,-1,9555.0,13749.0,7105.0,1343.0,1889.0,112.0,451.0,0.0,367.0,0.0,34.0,0.0,0
29693,229955.0,2,1,2,29,-2,-1,-1,-1,-1,-1,2972.0,-1835.0,7604.0,15865.0,11614.0,1393.0,0.0,4566.0,5133.0,3758.0,291.0,314.0,0
29694,193962.0,2,1,1,44,-2,-1,-1,-1,-2,-2,2736.0,2843.0,-646.0,3489.0,371.0,673.0,1387.0,3878.0,3431.0,2706.0,746.0,1550.0,0
29695,209796.0,2,2,1,33,1,-2,-2,-2,-2,-2,-1814.0,-679.0,1601.0,1708.0,42.0,-564.0,0.0,0.0,524.0,168.0,57.0,285.0,0
29696,149122.0,2,3,1,46,-1,-1,-1,-1,-1,-1,3164.0,-646.0,2516.0,1792.0,-298.0,8506.0,344.0,972.0,74.0,323.0,0.0,219.0,0
29697,231291.0,2,1,2,24,-1,-1,-1,-1,-1,-1,5714.0,15349.0,8670.0,7213.0,-473.0,450.0,5857.0,7809.0,646.0,213.0,0.0,193.0,0
29698,206818.0,2,2,1,48,0,0,0,0,0,0,205255.0,123673.0,126570.0,129319.0,104511.0,115396.0,6993.0,7003.0,3385.0,6095.0,4246.0,5462.0,0
29699,58250.0,2,2,2,24,1,2,2,3,-2,-2,43391.0,25870.0,37367.0,983.0,1381.0,-579.0,4537.0,0.0,412.0,0.0,0.0,243.0,1
29700,42860.0,2,2,2,26,1,2,2,2,-2,-2,-2345.0,-2454.0,414.0,-685.0,24.0,1030.0,546.0,0.0,316.0,0.0,236.0,0.0,0
29701,29745.0,1,2,2,21,2,2,2,0,0,2,16701.0,-3135.0,6041.0,1550.0,4646.0,33.0,726.0,1090.0,0.0,0.0,0.0,349.0,1
29702,199539.0,2,1,1,38,1,-2,-2,-2,-2,-2,-1454.0,-1510.0,441.0,300.0,620.0,-229.0,0.0,246.0,0.0,0.0,0.0,0.0,0
29703,22197.0,2,1,2,23,-1,-1,-1,0,0,-1,2604.0,109.0,3876.0,-445.0,342.0,-101.0,815.0,1279.0,81.0,501.0,46.0,0.0,0
29704,401460.0,2,1,1,35,0,0,-1,-1,-1,-1,35591.0,36154.0,15759.0,28711.0,56130.0,135498.0,12925.0,6937.0,16478.0,50950.0,86472.0,16490.0,0
29705,253560.0,2,2,1,34,2,0,2,0,0,0,208997.0,94351.0,177548.0,177415.0,177209.0,120690.0,6988.0,8603.0,5811.0,7158.0,5619.0,5579.0,1
29706,26379.0,2,1,2,33,1,-1,-2,-2,-2,-2,140.0,-229.0,1577.0,815.0,-56.0,1468.0,677.0,0.0,590.0,0.0,157.0,35.0,0
29707,44778.0,2,2,1,34,1,2,2,2,-1,2,-1045.0,28952.0,6726.0,6868.0,8816.0,29806.0,1473.0,0.0,89.0,0.0,0.0,22.0,0
29708,177067.0,2,2,2,29,0,0,0,0,0,0,124678.0,162382.0,112950.0,139931.0,144110.0,140028.0,10581.0,4000.0,5100.0,6050.0,3900.0,7365.0,0
29709,18824.0,2,1,2,25,-1,-1,-1,-2,-1,-1,21185.0,13857.0,-1331.0,1463.0,527.0,1396.0,1417.0,0.0,0.0,0.0,0.0,3.0,0
29710,23529.0,2,1,2,24,1,2,2,2,2,2,11485.0,-1549.0,237.0,-372.0,5300.0,608.0,0.0,0.0,203.0,704.0,0.0,515.0,0
29711,316687.0,2,1,2,29,-1,-1,-1,-1,-1,-1,26344.0,20130.0,14255.0,13634.0,4120.0,15906.0,9461.0,2414.0,912.0,274.0,3033.0,7712.0,0
29712,205987.0,2,2,1,42,-1,-1,-1,-1,-1,-1,851.0,-230.0,-436.0,172.0,1200.0,2276.0,103.0,1004.0,0.0,3175.0,1642.0,764.0,0
29713,11297.0,2,2,2,23,1,2,2,0,0,2,15823.0,-7926.0,16118.0,6889.0,7157.0,185.0,488.0,442.0,0.0,84.0,0.0,0.0,0
29714,401979.0,2,1,2,30,-2,-2,-2,-2,-2,-2,16689.0,4139.0,5603.0,-1922.0,1657.0,199.0,14034.0,23158.0,1356.0,120.0,149.0,0.0,0
29715,51484.0,2,2,2,29,1,2,2,2,0,0,48982.0,60333.0,51902.0,20343.0,41354.0,41581.0,0.0,1673.0,1175.0,728.0,1265.0,1806.0,1
29716,28564.0,2,2,2,28,0,0,0,0,0,0,-1905.0,24474.0,8272.0,4417.0,10154.0,9932.0,1003.0,1010.0,0.0,82.0,272.0,0.0,0
29717,254012.0,2,1,2,28,-2,-1,-1,-1,-1,0,18967.0,10567.0,6631.0,25044.0,20819.0,22195.0,17429.0,14361.0,15323.0,4203.0,5707.0,6391.0,0
29718,232876.0,2,2,2,28,0,0,0,0,0,0,47251.0,40219.0,27321.0,20814.0,6168.0,6753.0,6586.0,5957.0,5055.0,4172.0,8866.0,30.0,0
29719,78258.0,2,2,2,21,2,0,0,0,0,0,94879.0,17413.0,91640.0,50205.0,39131.0,48399.0,141.0,1135.0,1941.0,1842.0,558.0,676.0,0
29720,130476.0,2,2,1,27,0,0,0,0,0,0,88432.0,78651.0,66030.0,64258.0,80736.0,64203.0,1093.0,1902.0,2116.0,2800.0,864.0,655.0,0
29721,121494.0,2,3,1,43,0,0,0,0,0,0,77547.0,92382.0,41001.0,65959.0,73243.0,83748.0,2115.0,4845.0,2479.0,742.0,3579.0,2340.0,0
29722,206783.0,2,2,1,35,-1,-1,-1,-2,-2,-2,-1067.0,-203.0,-1652.0,-1046.0,27.0,-905.0,617.0,100.0,60.0,0.0,0.0,552.0,0
29723,54714.0,2,2,2,28,0,-1,0,0,0,0,4073.0,19083.0,5917.0,28649.0,35268.0,29650.0,3091.0,3714.0,3335.0,2340.0,1465.0,1615.0,0
29724,48583.0,2,1,2,24,0,0,0,0,0,0,49717.0,30895.0,47378.0,38221.0,37627.0,45418.0,3465.0,1952.0,884.0,2302.0,0.0,1497.0,0
29725,243976.0,2,1,2,34,-2,-2,-2,-2,-2,-2,802.0,268.0,436.0,1414.0,1643.0,220.0,1012.0,1524.0,1700.0,0.0,12.0,67.0,0
29726,217685.0,2,1,2,28,-1,-1,-1,0,-1,-1,22349.0,9531.0,7243.0,27063.0,6047.0,5904.0,9897.0,9120.0,4733.0,3403.0,5214.0,6484.0,0
29727,34738.0,2,1,2,29,0,0,0,0,0,-1,7556.0,17816.0,6211.0,839.0,-2828.0,15692.0,2934.0,2082.0,1113.0,0.0,419.0,218.0,0
29728,49790.0,2,2,2,25,1,2,2,2,0,0,78449.0,81738.0,75823.0,46937.0,44364.0,44424.0,36672.0,437.0,220.0,39860.0,320.0,260.0,0
29729,44153.0,2,2,2,24,2,2,2,2,2,2,52116.0,53371.0,35518.0,28299.0,17805.0,35595.0,2133.0,1431.0,20.0,32.0,54.0,10.0,1
29730,312356.0,2,2,1,44,0,0,0,0,0,0,79826.0,91836.0,98307.0,71929.0,82487.0,24412.0,54360.0,136530.0,3542.0,20253.0,19622.0,3438.0,0
29731,26543.0,1,2,1,29,0,0,0,0,-1,-1,6830.0,2614.0,17043.0,-1054.0,955.0,638.0,612.0,765.0,0.0,0.0,299.0,86.0,0
29732,185311.0,2,2,1,46,-1,-1,-1,0,0,-1,6142.0,604.0,13344.0,11829.0,329.0,16200.0,2243.0,4821.0,2623.0,128.0,1454.0,172.0,0
29733,47129.0,2,2,2,23,1,2,0,0,0,0,32722.0,36305.0,57091.0,25308.0,18054.0,39958.0,0.0,1504.0,593.0,2283.0,789.0,2373.0,0
29734,320407.0,2,2,1,43,-1,-1,-1,-1,-1,-1,40771.0,49757.0,36913.0,13074.0,4959.0,18402.0,9609.0,17650.0,16825.0,62844.0,72802.0,20875.0,0
29735,184529.0,2,1,1,35,-1,-1,-1,-1,-1,-1,-868.0,359.0,-1297.0,347.0,576.0,491.0,405.0,0.0,288.0,2828.0,1459.0,2244.0,0
29736,176497.0,2,1,1,29,0,0,0,0,0,0,151133.0,178480.0,118165.0,110572.0,113028.0,144729.0,6218.0,5615.0,4711.0,6028.0,4212.0,4758.0,0
29737,303232.0,2,1,1,40,-2,-2,-2,-2,-2,-2,-1239.0,-944.0,-354.0,1943.0,-753.0,1753.0,0.0,72.0,715.0,0.0,209.0,267.0,0
29738,213910.0,2,1,2,27,-1,-1,-1,-1,-1,-1,12951.0,19560.0,17787.0,5225.0,7444.0,4699.0,7555.0,4313.0,416.0,260.0,461.0,0.0,0
29739,38209.0,2,2,1,29,0,0,2,2,-1,-1,7133.0,46657.0,11292.0,15945.0,9806.0,-438.0,1224.0,3430.0,0.0,113.0,0.0,0.0,0
29740,396775.0,2,1,2,32,0,0,0,0,0,0,21418.0,14377.0,14753.0,12711.0,23258.0,19293.0,5127.0,3453.0,3849.0,4884.0,12508.0,5842.0,0
29741,197127.0,2,3,1,48,-1,-1,-1,-1,-1,-1,10290.0,5502.0,-1719.0,4210.0,10334.0,-623.0,1508.0,6436.0,8244.0,0.0,227.0,293.0,0
29742,235170.0,2,1,1,43,-1,-1,-1,-2,-2,-2,313.0,11.0,910.0,240.0,-722.0,-130.0,948.0,469.0,136.0,148.0,207.0,116.0,0
29743,186483.0,2,2,1,27,0,0,0,-1,-1,-1,20333.0,43609.0,15566.0,24269.0,26037.0,24296.0,9125.0,6333.0,34319.0,16735.0,9190.0,545.0,0
29744,124284.0,2,1,2,27,2,0,2,2,2,2,49129.0,105475.0,117362.0,90140.0,104411.0,108695.0,3433.0,3848.0,9440.0,3197.0,5961.0,2866.0,0
29745,26780.0,2,2,2,27,1,-1,2,2,-2,-2,1280.0,-376.0,-525.0,2425.0,837.0,873.0,1421.0,0.0,0.0,0.0,0.0,0.0,0
29746,80159.0,2,2,1,42,0,0,0,0,0,0,92725.0,81312.0,86868.0,94233.0,70362.0,43213.0,2123.0,3487.0,2650.0,1339.0,2741.0,1716.0,0
29747,49213.0,2,2,1,33,0,0,0,0,0,0,62268.0,55192.0,22675.0,25134.0,23255.0,47716.0,1230.0,2085.0,2916.0,592.0,1579.0,752.0,0
29748,221851.0,2,1,2,29,0,0,0,0,-1,-2,164267.0,226660.0,126181.0,-857.0,-12.0,104.0,4868.0,5743.0,1807.0,124.0,119.0,464.0,0
29749,54400.0,2,2,2,28,-1,-1,-1,-1,-1,-1,18761.0,37867.0,4476.0,19608.0,8002.0,6795.0,15169.0,23440.0,666.0,0.0,192.0,234.0,0
29750,17502.0,1,2,1,46,1,2,2,-2,-2,-2,538.0,856.0,-2662.0,-649.0,1959.0,931.0,0.0,0.0,0.0,82.0,0.0,6.0,1
29751,398773.0,2,1,1,38,0,0,0,0,0,0,242692.0,269531.0,203812.0,341447.0,231623.0,195615.0,14310.0,12577.0,8731.0,10052.0,14056.0,10121.0,0
29752,198539.0,2,1,2,30,-1,-1,-1,-1,-1,-1,19649.0,-1646.0,-1548.0,210.0,3540.0,9095.0,827.0,356.0,219.0,5428.0,0.0,785.0,0
29753,184627.0,2,3,1,52,0,0,0,0,0,0,17641.0,11918.0,14879.0,11023.0,12827.0,4780.0,1881.0,3955.0,2000.0,132.0,441.0,825.0,0
29754,267325.0,2,2,2,28,-1,-1,-2,-2,-2,-1,46.0,-1387.0,-398.0,-1725.0,1269.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29755,18425.0,1,2,2,29,1,2,2,2,2,-2,7110.0,38159.0,42322.0,4643.0,5137.0,21.0,1420.0,0.0,0.0,0.0,0.0,293.0,0
